n,p,tn
630000,0.5,20
630000,0.5,21
630000,0.5,19
630000,0.5,21
630000,0.5,22
630000,0.5,20
630000,0.5,22
630000,0.5,20
630000,0.5,24
630000,0.5,20
630000,0.5,19
630000,0.5,19
630000,0.5,20
630000,0.5,18
630000,0.5,22
630000,0.5,20
630000,0.5,21
630000,0.5,20
630000,0.5,19
630000,0.5,23
630000,0.5,19
630000,0.5,19
630000,0.5,20
630000,0.5,22
630000,0.5,18
630000,0.5,19
630000,0.5,18
630000,0.5,21
630000,0.5,23
630000,0.5,18
630000,0.5,20
630000,0.5,19
630000,0.5,20
630000,0.5,19
630000,0.5,22
630000,0.5,22
630000,0.5,22
630000,0.5,22
630000,0.5,21
630000,0.5,18
630000,0.5,22
630000,0.5,21
630000,0.5,18
630000,0.5,19
630000,0.5,20
630000,0.5,20
640000,0.5,22
640000,0.5,18
640000,0.5,20
640000,0.5,22
640000,0.5,20
640000,0.5,20
640000,0.5,22
640000,0.5,21
640000,0.5,23
640000,0.5,20
640000,0.5,19
640000,0.5,22
640000,0.5,21
640000,0.5,22
640000,0.5,19
640000,0.5,21
640000,0.5,18
640000,0.5,18
640000,0.5,19
640000,0.5,25
640000,0.5,20
640000,0.5,23
640000,0.5,25
640000,0.5,19
640000,0.5,20
640000,0.5,18
640000,0.5,21
640000,0.5,18
640000,0.5,19
640000,0.5,20
640000,0.5,20
640000,0.5,22
640000,0.5,20
640000,0.5,21
640000,0.5,21
640000,0.5,19
640000,0.5,21
640000,0.5,24
640000,0.5,21
640000,0.5,21
640000,0.5,19
640000,0.5,20
640000,0.5,21
640000,0.5,22
640000,0.5,20
640000,0.5,19
640000,0.5,19
640000,0.5,25
640000,0.5,21
640000,0.5,22
650000,0.5,19
650000,0.5,20
650000,0.5,19
650000,0.5,21
650000,0.5,23
650000,0.5,20
650000,0.5,20
650000,0.5,20
650000,0.5,19
650000,0.5,20
650000,0.5,23
650000,0.5,20
650000,0.5,22
650000,0.5,19
650000,0.5,25
650000,0.5,20
650000,0.5,32
650000,0.5,19
650000,0.5,21
650000,0.5,21
650000,0.5,20
650000,0.5,19
650000,0.5,18
650000,0.5,21
650000,0.5,23
650000,0.5,23
650000,0.5,20
650000,0.5,21
650000,0.5,19
650000,0.5,22
650000,0.5,20
650000,0.5,20
650000,0.5,20
650000,0.5,21
650000,0.5,18
650000,0.5,21
650000,0.5,21
650000,0.5,19
650000,0.5,23
650000,0.5,24
650000,0.5,19
650000,0.5,21
650000,0.5,20
650000,0.5,19
650000,0.5,20
650000,0.5,19
650000,0.5,20
650000,0.5,21
650000,0.5,22
650000,0.5,21
660000,0.5,20
660000,0.5,24
660000,0.5,20
660000,0.5,20
660000,0.5,21
660000,0.5,19
660000,0.5,20
660000,0.5,21
660000,0.5,19
660000,0.5,25
660000,0.5,21
660000,0.5,22
660000,0.5,18
660000,0.5,22
660000,0.5,21
660000,0.5,21
660000,0.5,21
660000,0.5,21
660000,0.5,21
660000,0.5,24
660000,0.5,21
660000,0.5,19
660000,0.5,20
660000,0.5,23
660000,0.5,20
660000,0.5,17
660000,0.5,22
660000,0.5,19
660000,0.5,23
660000,0.5,21
660000,0.5,22
660000,0.5,20
660000,0.5,21
660000,0.5,19
660000,0.5,20
660000,0.5,21
660000,0.5,19
660000,0.5,21
660000,0.5,18
660000,0.5,18
660000,0.5,19
660000,0.5,20
660000,0.5,21
660000,0.5,24
660000,0.5,20
660000,0.5,19
660000,0.5,19
660000,0.5,20
660000,0.5,18
660000,0.5,19
670000,0.5,20
670000,0.5,22
670000,0.5,20
670000,0.5,25
670000,0.5,23
670000,0.5,21
670000,0.5,18
670000,0.5,21
670000,0.5,21
670000,0.5,23
670000,0.5,21
670000,0.5,19
670000,0.5,23
670000,0.5,25
670000,0.5,18
670000,0.5,22
670000,0.5,19
670000,0.5,20
670000,0.5,19
670000,0.5,23
670000,0.5,21
670000,0.5,22
670000,0.5,21
670000,0.5,20
670000,0.5,20
670000,0.5,25
670000,0.5,26
670000,0.5,21
670000,0.5,21
670000,0.5,25
670000,0.5,21
670000,0.5,22
670000,0.5,18
670000,0.5,20
670000,0.5,19
670000,0.5,25
670000,0.5,20
670000,0.5,23
670000,0.5,23
670000,0.5,24
670000,0.5,16
670000,0.5,19
670000,0.5,21
670000,0.5,19
670000,0.5,22
670000,0.5,20
670000,0.5,21
670000,0.5,20
670000,0.5,20
670000,0.5,20
680000,0.5,19
680000,0.5,20
680000,0.5,20
680000,0.5,20
680000,0.5,19
680000,0.5,22
680000,0.5,19
680000,0.5,18
680000,0.5,24
680000,0.5,20
680000,0.5,20
680000,0.5,19
680000,0.5,23
680000,0.5,18
680000,0.5,20
680000,0.5,26
680000,0.5,19
680000,0.5,18
680000,0.5,21
680000,0.5,20
680000,0.5,20
680000,0.5,27
680000,0.5,20
680000,0.5,19
680000,0.5,19
680000,0.5,24
680000,0.5,21
680000,0.5,18
680000,0.5,20
680000,0.5,23
680000,0.5,21
680000,0.5,21
680000,0.5,20
680000,0.5,19
680000,0.5,19
680000,0.5,22
680000,0.5,19
680000,0.5,18
680000,0.5,18
680000,0.5,22
680000,0.5,20
680000,0.5,20
680000,0.5,21
680000,0.5,19
680000,0.5,24
680000,0.5,23
680000,0.5,23
680000,0.5,24
680000,0.5,21
680000,0.5,21
690000,0.5,21
690000,0.5,20
690000,0.5,20
690000,0.5,23
690000,0.5,20
690000,0.5,23
690000,0.5,21
690000,0.5,21
690000,0.5,22
690000,0.5,21
690000,0.5,24
690000,0.5,23
690000,0.5,22
690000,0.5,20
690000,0.5,18
690000,0.5,18
690000,0.5,18
690000,0.5,21
690000,0.5,24
690000,0.5,25
690000,0.5,20
690000,0.5,22
690000,0.5,20
690000,0.5,20
690000,0.5,19
690000,0.5,21
690000,0.5,22
690000,0.5,19
690000,0.5,21
690000,0.5,22
690000,0.5,21
690000,0.5,22
690000,0.5,20
690000,0.5,19
690000,0.5,21
690000,0.5,20
690000,0.5,18
690000,0.5,20
690000,0.5,20
690000,0.5,20
690000,0.5,20
690000,0.5,19
690000,0.5,23
690000,0.5,21
690000,0.5,19
690000,0.5,20
690000,0.5,20
690000,0.5,20
690000,0.5,19
690000,0.5,20
700000,0.5,19
700000,0.5,21
700000,0.5,20
700000,0.5,20
700000,0.5,20
700000,0.5,19
700000,0.5,23
700000,0.5,20
700000,0.5,20
700000,0.5,22
700000,0.5,20
700000,0.5,22
700000,0.5,22
700000,0.5,21
700000,0.5,21
700000,0.5,19
700000,0.5,20
700000,0.5,20
700000,0.5,20
700000,0.5,19
700000,0.5,20
700000,0.5,21
700000,0.5,22
700000,0.5,20
700000,0.5,26
700000,0.5,23
700000,0.5,22
700000,0.5,19
700000,0.5,20
700000,0.5,18
700000,0.5,22
700000,0.5,19
700000,0.5,18
700000,0.5,24
700000,0.5,18
700000,0.5,19
700000,0.5,19
700000,0.5,21
700000,0.5,21
700000,0.5,19
700000,0.5,19
700000,0.5,21
700000,0.5,21
700000,0.5,19
700000,0.5,19
700000,0.5,20
700000,0.5,21
700000,0.5,19
700000,0.5,18
700000,0.5,20
710000,0.5,22
710000,0.5,21
710000,0.5,19
710000,0.5,24
710000,0.5,20
710000,0.5,22
710000,0.5,21
710000,0.5,20
710000,0.5,21
710000,0.5,19
710000,0.5,20
710000,0.5,22
710000,0.5,21
710000,0.5,23
710000,0.5,21
710000,0.5,19
710000,0.5,19
710000,0.5,20
710000,0.5,25
710000,0.5,19
710000,0.5,25
710000,0.5,22
710000,0.5,18
710000,0.5,20
710000,0.5,20
710000,0.5,24
710000,0.5,24
710000,0.5,22
710000,0.5,20
710000,0.5,19
710000,0.5,20
710000,0.5,20
710000,0.5,19
710000,0.5,22
710000,0.5,20
710000,0.5,19
710000,0.5,20
710000,0.5,21
710000,0.5,20
710000,0.5,22
710000,0.5,19
710000,0.5,20
710000,0.5,20
710000,0.5,20
710000,0.5,22
710000,0.5,24
710000,0.5,20
710000,0.5,19
710000,0.5,19
710000,0.5,23
720000,0.5,18
720000,0.5,21
720000,0.5,25
720000,0.5,19
720000,0.5,23
720000,0.5,20
720000,0.5,21
720000,0.5,20
720000,0.5,18
720000,0.5,25
720000,0.5,20
720000,0.5,19
720000,0.5,21
720000,0.5,21
720000,0.5,20
720000,0.5,19
720000,0.5,19
720000,0.5,20
720000,0.5,20
720000,0.5,24
720000,0.5,21
720000,0.5,21
720000,0.5,19
720000,0.5,21
720000,0.5,23
720000,0.5,21
720000,0.5,26
720000,0.5,21
720000,0.5,19
720000,0.5,18
720000,0.5,25
720000,0.5,22
720000,0.5,21
720000,0.5,25
720000,0.5,22
720000,0.5,22
720000,0.5,22
720000,0.5,22
720000,0.5,19
720000,0.5,21
720000,0.5,22
720000,0.5,22
720000,0.5,19
720000,0.5,23
720000,0.5,19
720000,0.5,19
720000,0.5,21
720000,0.5,19
720000,0.5,20
720000,0.5,19
730000,0.5,19
730000,0.5,21
730000,0.5,19
730000,0.5,20
730000,0.5,19
730000,0.5,19
730000,0.5,23
730000,0.5,21
730000,0.5,20
730000,0.5,20
730000,0.5,20
730000,0.5,20
730000,0.5,19
730000,0.5,19
730000,0.5,19
730000,0.5,20
730000,0.5,25
730000,0.5,18
730000,0.5,19
730000,0.5,19
730000,0.5,21
730000,0.5,19
730000,0.5,19
730000,0.5,19
730000,0.5,20
730000,0.5,19
730000,0.5,18
730000,0.5,21
730000,0.5,20
730000,0.5,18
730000,0.5,19
730000,0.5,19
730000,0.5,20
730000,0.5,25
730000,0.5,19
730000,0.5,21
730000,0.5,23
730000,0.5,20
730000,0.5,18
730000,0.5,20
730000,0.5,20
730000,0.5,24
730000,0.5,20
730000,0.5,22
730000,0.5,22
730000,0.5,25
730000,0.5,23
730000,0.5,20
730000,0.5,20
730000,0.5,21
740000,0.5,20
740000,0.5,20
740000,0.5,19
740000,0.5,21
740000,0.5,21
740000,0.5,22
740000,0.5,21
740000,0.5,30
740000,0.5,18
740000,0.5,23
740000,0.5,19
740000,0.5,21
740000,0.5,20
740000,0.5,20
740000,0.5,22
740000,0.5,19
740000,0.5,19
740000,0.5,25
740000,0.5,21
740000,0.5,20
740000,0.5,19
740000,0.5,25
740000,0.5,20
740000,0.5,19
740000,0.5,22
740000,0.5,20
740000,0.5,19
740000,0.5,21
740000,0.5,23
740000,0.5,21
740000,0.5,23
740000,0.5,24
740000,0.5,21
740000,0.5,20
740000,0.5,23
740000,0.5,19
740000,0.5,19
740000,0.5,20
740000,0.5,25
740000,0.5,21
740000,0.5,21
740000,0.5,20
740000,0.5,24
740000,0.5,20
740000,0.5,23
740000,0.5,20
740000,0.5,19
740000,0.5,19
740000,0.5,22
740000,0.5,18
750000,0.5,21
750000,0.5,20
750000,0.5,21
750000,0.5,19
750000,0.5,19
750000,0.5,21
750000,0.5,23
750000,0.5,22
750000,0.5,21
750000,0.5,23
750000,0.5,20
750000,0.5,23
750000,0.5,20
750000,0.5,19
750000,0.5,19
750000,0.5,19
750000,0.5,22
750000,0.5,20
750000,0.5,19
750000,0.5,21
750000,0.5,24
750000,0.5,21
750000,0.5,27
750000,0.5,20
750000,0.5,21
750000,0.5,20
750000,0.5,20
750000,0.5,21
750000,0.5,21
750000,0.5,20
750000,0.5,22
750000,0.5,20
750000,0.5,24
750000,0.5,20
750000,0.5,19
750000,0.5,23
750000,0.5,19
750000,0.5,21
750000,0.5,20
750000,0.5,19
750000,0.5,23
750000,0.5,18
750000,0.5,18
750000,0.5,19
750000,0.5,19
750000,0.5,20
750000,0.5,22
750000,0.5,20
750000,0.5,23
750000,0.5,20
760000,0.5,19
760000,0.5,20
760000,0.5,22
760000,0.5,27
760000,0.5,20
760000,0.5,19
760000,0.5,20
760000,0.5,19
760000,0.5,19
760000,0.5,19
760000,0.5,21
760000,0.5,19
760000,0.5,21
760000,0.5,20
760000,0.5,23
760000,0.5,19
760000,0.5,21
760000,0.5,19
760000,0.5,20
760000,0.5,23
760000,0.5,25
760000,0.5,21
760000,0.5,20
760000,0.5,21
760000,0.5,20
760000,0.5,18
760000,0.5,20
760000,0.5,23
760000,0.5,20
760000,0.5,19
760000,0.5,19
760000,0.5,19
760000,0.5,24
760000,0.5,20
760000,0.5,19
760000,0.5,22
760000,0.5,19
760000,0.5,23
760000,0.5,20
760000,0.5,20
760000,0.5,18
760000,0.5,26
760000,0.5,22
760000,0.5,18
760000,0.5,20
760000,0.5,21
760000,0.5,22
760000,0.5,22
760000,0.5,20
760000,0.5,23
770000,0.5,23
770000,0.5,19
770000,0.5,19
770000,0.5,20
770000,0.5,20
770000,0.5,22
770000,0.5,20
770000,0.5,21
770000,0.5,20
770000,0.5,22
770000,0.5,22
770000,0.5,26
770000,0.5,18
770000,0.5,19
770000,0.5,21
770000,0.5,20
770000,0.5,19
770000,0.5,23
770000,0.5,22
770000,0.5,20
770000,0.5,22
770000,0.5,19
770000,0.5,20
770000,0.5,23
770000,0.5,23
770000,0.5,20
770000,0.5,20
770000,0.5,21
770000,0.5,22
770000,0.5,20
770000,0.5,20
770000,0.5,22
770000,0.5,22
770000,0.5,20
770000,0.5,20
770000,0.5,23
770000,0.5,22
770000,0.5,20
770000,0.5,24
770000,0.5,23
770000,0.5,20
770000,0.5,19
770000,0.5,23
770000,0.5,22
770000,0.5,19
770000,0.5,19
770000,0.5,20
770000,0.5,20
770000,0.5,20
770000,0.5,20
780000,0.5,20
780000,0.5,19
780000,0.5,22
780000,0.5,20
780000,0.5,22
780000,0.5,19
780000,0.5,18
780000,0.5,21
780000,0.5,20
780000,0.5,20
780000,0.5,20
780000,0.5,19
780000,0.5,21
780000,0.5,23
780000,0.5,19
780000,0.5,21
780000,0.5,20
780000,0.5,21
780000,0.5,23
780000,0.5,19
780000,0.5,19
780000,0.5,20
780000,0.5,20
780000,0.5,24
780000,0.5,21
780000,0.5,19
780000,0.5,21
780000,0.5,20
780000,0.5,23
780000,0.5,19
780000,0.5,20
780000,0.5,21
780000,0.5,21
780000,0.5,20
780000,0.5,26
780000,0.5,22
780000,0.5,18
780000,0.5,19
780000,0.5,23
780000,0.5,21
780000,0.5,20
780000,0.5,24
780000,0.5,20
780000,0.5,21
780000,0.5,19
780000,0.5,24
780000,0.5,19
780000,0.5,21
780000,0.5,19
780000,0.5,20
790000,0.5,21
790000,0.5,20
790000,0.5,21
790000,0.5,21
790000,0.5,18
790000,0.5,22
790000,0.5,19
790000,0.5,20
790000,0.5,19
790000,0.5,20
790000,0.5,21
790000,0.5,20
790000,0.5,20
790000,0.5,20
790000,0.5,23
790000,0.5,19
790000,0.5,20
790000,0.5,19
790000,0.5,21
790000,0.5,21
790000,0.5,22
790000,0.5,24
790000,0.5,22
790000,0.5,20
790000,0.5,20
790000,0.5,18
790000,0.5,20
790000,0.5,22
790000,0.5,19
790000,0.5,21
790000,0.5,21
790000,0.5,20
790000,0.5,21
790000,0.5,19
790000,0.5,22
790000,0.5,19
790000,0.5,20
790000,0.5,19
790000,0.5,20
790000,0.5,24
790000,0.5,19
790000,0.5,22
790000,0.5,19
790000,0.5,21
790000,0.5,20
790000,0.5,18
790000,0.5,24
790000,0.5,21
790000,0.5,22
790000,0.5,18
800000,0.5,23
800000,0.5,23
800000,0.5,22
800000,0.5,23
800000,0.5,21
800000,0.5,22
800000,0.5,19
800000,0.5,18
800000,0.5,21
800000,0.5,21
800000,0.5,22
800000,0.5,19
800000,0.5,20
800000,0.5,19
800000,0.5,23
800000,0.5,23
800000,0.5,20
800000,0.5,21
800000,0.5,19
800000,0.5,22
800000,0.5,23
800000,0.5,27
800000,0.5,22
800000,0.5,20
800000,0.5,19
800000,0.5,21
800000,0.5,19
800000,0.5,23
800000,0.5,20
800000,0.5,21
800000,0.5,22
800000,0.5,19
800000,0.5,18
800000,0.5,20
800000,0.5,22
800000,0.5,21
800000,0.5,18
800000,0.5,20
800000,0.5,25
800000,0.5,19
800000,0.5,20
800000,0.5,21
800000,0.5,21
800000,0.5,19
800000,0.5,19
800000,0.5,21
800000,0.5,21
800000,0.5,20
800000,0.5,20
800000,0.5,19
810000,0.5,18
810000,0.5,26
810000,0.5,21
810000,0.5,22
810000,0.5,19
810000,0.5,20
810000,0.5,21
810000,0.5,20
810000,0.5,24
810000,0.5,20
810000,0.5,20
810000,0.5,19
810000,0.5,22
810000,0.5,20
810000,0.5,18
810000,0.5,20
810000,0.5,19
810000,0.5,20
810000,0.5,22
810000,0.5,23
810000,0.5,20
810000,0.5,19
810000,0.5,21
810000,0.5,21
810000,0.5,18
810000,0.5,22
810000,0.5,20
810000,0.5,21
810000,0.5,22
810000,0.5,19
810000,0.5,22
810000,0.5,23
810000,0.5,26
810000,0.5,18
810000,0.5,19
810000,0.5,24
810000,0.5,19
810000,0.5,20
810000,0.5,23
810000,0.5,20
810000,0.5,20
810000,0.5,20
810000,0.5,18
810000,0.5,24
810000,0.5,20
810000,0.5,20
810000,0.5,23
810000,0.5,19
810000,0.5,19
810000,0.5,20
820000,0.5,20
820000,0.5,18
820000,0.5,19
820000,0.5,21
820000,0.5,24
820000,0.5,20
820000,0.5,22
820000,0.5,20
820000,0.5,19
820000,0.5,21
820000,0.5,22
820000,0.5,20
820000,0.5,25
820000,0.5,19
820000,0.5,20
820000,0.5,22
820000,0.5,25
820000,0.5,20
820000,0.5,20
820000,0.5,19
820000,0.5,18
820000,0.5,20
820000,0.5,18
820000,0.5,21
820000,0.5,24
820000,0.5,20
820000,0.5,20
820000,0.5,24
820000,0.5,19
820000,0.5,25
820000,0.5,20
820000,0.5,20
820000,0.5,23
820000,0.5,20
820000,0.5,21
820000,0.5,19
820000,0.5,19
820000,0.5,21
820000,0.5,19
820000,0.5,24
820000,0.5,21
820000,0.5,23
820000,0.5,19
820000,0.5,21
820000,0.5,19
820000,0.5,20
820000,0.5,19
820000,0.5,22
820000,0.5,19
820000,0.5,19
830000,0.5,22
830000,0.5,23
830000,0.5,18
830000,0.5,22
830000,0.5,20
830000,0.5,20
830000,0.5,21
830000,0.5,22
830000,0.5,19
830000,0.5,22
830000,0.5,20
830000,0.5,21
830000,0.5,22
830000,0.5,20
830000,0.5,21
830000,0.5,19
830000,0.5,22
830000,0.5,20
830000,0.5,24
830000,0.5,20
830000,0.5,19
830000,0.5,21
830000,0.5,21
830000,0.5,18
830000,0.5,23
830000,0.5,21
830000,0.5,18
830000,0.5,20
830000,0.5,20
830000,0.5,19
830000,0.5,19
830000,0.5,21
830000,0.5,20
830000,0.5,22
830000,0.5,21
830000,0.5,22
830000,0.5,20
830000,0.5,20
830000,0.5,20
830000,0.5,21
830000,0.5,21
830000,0.5,22
830000,0.5,20
830000,0.5,18
830000,0.5,24
830000,0.5,19
830000,0.5,20
830000,0.5,22
830000,0.5,20
830000,0.5,20
840000,0.5,22
840000,0.5,18
840000,0.5,21
840000,0.5,23
840000,0.5,21
840000,0.5,19
840000,0.5,19
840000,0.5,22
840000,0.5,19
840000,0.5,20
840000,0.5,21
840000,0.5,19
840000,0.5,24
840000,0.5,20
840000,0.5,21
840000,0.5,27
840000,0.5,21
840000,0.5,18
840000,0.5,20
840000,0.5,22
840000,0.5,21
840000,0.5,21
840000,0.5,23
840000,0.5,20
840000,0.5,23
840000,0.5,18
840000,0.5,21
840000,0.5,23
840000,0.5,21
840000,0.5,20
840000,0.5,20
840000,0.5,20
840000,0.5,22
840000,0.5,21
840000,0.5,23
840000,0.5,21
840000,0.5,21
840000,0.5,21
840000,0.5,21
840000,0.5,23
840000,0.5,23
840000,0.5,20
840000,0.5,22
840000,0.5,18
840000,0.5,20
840000,0.5,19
840000,0.5,21
840000,0.5,19
840000,0.5,20
840000,0.5,20
850000,0.5,22
850000,0.5,20
850000,0.5,20
850000,0.5,19
850000,0.5,22
850000,0.5,19
850000,0.5,20
850000,0.5,19
850000,0.5,21
850000,0.5,19
850000,0.5,21
850000,0.5,21
850000,0.5,22
850000,0.5,23
850000,0.5,21
850000,0.5,20
850000,0.5,20
850000,0.5,20
850000,0.5,20
850000,0.5,18
850000,0.5,20
850000,0.5,20
850000,0.5,20
850000,0.5,20
850000,0.5,22
850000,0.5,19
850000,0.5,21
850000,0.5,22
850000,0.5,21
850000,0.5,23
850000,0.5,22
850000,0.5,19
850000,0.5,20
850000,0.5,23
850000,0.5,23
850000,0.5,21
850000,0.5,18
850000,0.5,20
850000,0.5,22
850000,0.5,26
850000,0.5,26
850000,0.5,25
850000,0.5,20
850000,0.5,21
850000,0.5,20
850000,0.5,24
850000,0.5,20
850000,0.5,20
850000,0.5,23
850000,0.5,24
860000,0.5,21
860000,0.5,21
860000,0.5,21
860000,0.5,21
860000,0.5,19
860000,0.5,20
860000,0.5,20
860000,0.5,28
860000,0.5,18
860000,0.5,21
860000,0.5,24
860000,0.5,18
860000,0.5,20
860000,0.5,20
860000,0.5,22
860000,0.5,19
860000,0.5,21
860000,0.5,19
860000,0.5,24
860000,0.5,20
860000,0.5,23
860000,0.5,21
860000,0.5,21
860000,0.5,21
860000,0.5,19
860000,0.5,22
860000,0.5,21
860000,0.5,22
860000,0.5,23
860000,0.5,19
860000,0.5,21
860000,0.5,21
860000,0.5,21
860000,0.5,25
860000,0.5,19
860000,0.5,23
860000,0.5,23
860000,0.5,23
860000,0.5,19
860000,0.5,23
860000,0.5,23
860000,0.5,21
860000,0.5,19
860000,0.5,22
860000,0.5,20
860000,0.5,22
860000,0.5,19
860000,0.5,20
860000,0.5,21
860000,0.5,24
870000,0.5,20
870000,0.5,20
870000,0.5,21
870000,0.5,19
870000,0.5,19
870000,0.5,20
870000,0.5,22
870000,0.5,24
870000,0.5,21
870000,0.5,26
870000,0.5,20
870000,0.5,22
870000,0.5,19
870000,0.5,20
870000,0.5,24
870000,0.5,18
870000,0.5,20
870000,0.5,20
870000,0.5,23
870000,0.5,21
870000,0.5,23
870000,0.5,19
870000,0.5,21
870000,0.5,19
870000,0.5,22
870000,0.5,20
870000,0.5,22
870000,0.5,20
870000,0.5,20
870000,0.5,19
870000,0.5,20
870000,0.5,19
870000,0.5,22
870000,0.5,21
870000,0.5,20
870000,0.5,34
870000,0.5,21
870000,0.5,22
870000,0.5,22
870000,0.5,18
870000,0.5,19
870000,0.5,22
870000,0.5,20
870000,0.5,22
870000,0.5,21
870000,0.5,20
870000,0.5,21
870000,0.5,20
870000,0.5,22
870000,0.5,20
880000,0.5,21
880000,0.5,20
880000,0.5,20
880000,0.5,24
880000,0.5,20
880000,0.5,21
880000,0.5,19
880000,0.5,22
880000,0.5,22
880000,0.5,19
880000,0.5,21
880000,0.5,19
880000,0.5,24
880000,0.5,22
880000,0.5,20
880000,0.5,22
880000,0.5,19
880000,0.5,23
880000,0.5,18
880000,0.5,21
880000,0.5,20
880000,0.5,20
880000,0.5,23
880000,0.5,21
880000,0.5,21
880000,0.5,19
880000,0.5,19
880000,0.5,23
880000,0.5,19
880000,0.5,21
880000,0.5,20
880000,0.5,20
880000,0.5,20
880000,0.5,21
880000,0.5,23
880000,0.5,21
880000,0.5,25
880000,0.5,20
880000,0.5,18
880000,0.5,21
880000,0.5,19
880000,0.5,21
880000,0.5,19
880000,0.5,21
880000,0.5,22
880000,0.5,21
880000,0.5,21
880000,0.5,20
880000,0.5,26
880000,0.5,20
890000,0.5,21
890000,0.5,22
890000,0.5,21
890000,0.5,18
890000,0.5,19
890000,0.5,23
890000,0.5,22
890000,0.5,20
890000,0.5,19
890000,0.5,19
890000,0.5,21
890000,0.5,18
890000,0.5,24
890000,0.5,22
890000,0.5,20
890000,0.5,22
890000,0.5,19
890000,0.5,20
890000,0.5,20
890000,0.5,23
890000,0.5,21
890000,0.5,24
890000,0.5,19
890000,0.5,20
890000,0.5,20
890000,0.5,20
890000,0.5,20
890000,0.5,22
890000,0.5,21
890000,0.5,23
890000,0.5,25
890000,0.5,21
890000,0.5,21
890000,0.5,23
890000,0.5,21
890000,0.5,20
890000,0.5,19
890000,0.5,22
890000,0.5,21
890000,0.5,21
890000,0.5,19
890000,0.5,19
890000,0.5,20
890000,0.5,21
890000,0.5,21
890000,0.5,19
890000,0.5,22
890000,0.5,20
890000,0.5,22
890000,0.5,23
900000,0.5,20
900000,0.5,18
900000,0.5,23
900000,0.5,21
900000,0.5,20
900000,0.5,24
900000,0.5,22
900000,0.5,20
900000,0.5,24
900000,0.5,20
900000,0.5,20
900000,0.5,19
900000,0.5,19
900000,0.5,22
900000,0.5,19
900000,0.5,22
900000,0.5,21
900000,0.5,21
900000,0.5,20
900000,0.5,20
900000,0.5,20
900000,0.5,21
900000,0.5,21
900000,0.5,24
900000,0.5,31
900000,0.5,21
900000,0.5,18
900000,0.5,23
900000,0.5,21
900000,0.5,25
900000,0.5,22
900000,0.5,20
900000,0.5,20
900000,0.5,22
900000,0.5,27
900000,0.5,24
900000,0.5,19
900000,0.5,22
900000,0.5,26
900000,0.5,21
900000,0.5,19
900000,0.5,23
900000,0.5,23
900000,0.5,20
900000,0.5,19
900000,0.5,19
900000,0.5,21
900000,0.5,20
900000,0.5,25
900000,0.5,21
910000,0.5,25
910000,0.5,19
910000,0.5,19
910000,0.5,18
910000,0.5,18
910000,0.5,23
910000,0.5,23
910000,0.5,21
910000,0.5,21
910000,0.5,20
910000,0.5,20
910000,0.5,22
910000,0.5,22
910000,0.5,21
910000,0.5,23
910000,0.5,21
910000,0.5,20
910000,0.5,21
910000,0.5,23
910000,0.5,23
910000,0.5,21
910000,0.5,20
910000,0.5,22
910000,0.5,19
910000,0.5,22
910000,0.5,21
910000,0.5,23
910000,0.5,22
910000,0.5,22
910000,0.5,21
910000,0.5,22
910000,0.5,20
910000,0.5,24
910000,0.5,19
910000,0.5,21
910000,0.5,20
910000,0.5,19
910000,0.5,19
910000,0.5,21
910000,0.5,20
910000,0.5,19
910000,0.5,23
910000,0.5,20
910000,0.5,26
910000,0.5,19
910000,0.5,22
910000,0.5,22
910000,0.5,20
910000,0.5,19
910000,0.5,19
920000,0.5,24
920000,0.5,22
920000,0.5,22
920000,0.5,21
920000,0.5,20
920000,0.5,25
920000,0.5,21
920000,0.5,22
920000,0.5,21
920000,0.5,22
920000,0.5,20
920000,0.5,21
920000,0.5,19
920000,0.5,22
920000,0.5,22
920000,0.5,20
920000,0.5,19
920000,0.5,23
920000,0.5,20
920000,0.5,21
920000,0.5,21
920000,0.5,22
920000,0.5,21
920000,0.5,23
920000,0.5,21
920000,0.5,21
920000,0.5,22
920000,0.5,22
920000,0.5,20
920000,0.5,21
920000,0.5,22
920000,0.5,22
920000,0.5,22
920000,0.5,21
920000,0.5,27
920000,0.5,20
920000,0.5,20
920000,0.5,19
920000,0.5,18
920000,0.5,20
920000,0.5,21
920000,0.5,20
920000,0.5,21
920000,0.5,20
920000,0.5,25
920000,0.5,22
920000,0.5,20
920000,0.5,20
920000,0.5,19
920000,0.5,19
930000,0.5,21
930000,0.5,24
930000,0.5,19
930000,0.5,19
930000,0.5,19
930000,0.5,21
930000,0.5,20
930000,0.5,22
930000,0.5,19
930000,0.5,23
930000,0.5,27
930000,0.5,23
930000,0.5,26
930000,0.5,22
930000,0.5,21
930000,0.5,20
930000,0.5,20
930000,0.5,20
930000,0.5,20
930000,0.5,19
930000,0.5,19
930000,0.5,22
930000,0.5,21
930000,0.5,20
930000,0.5,22
930000,0.5,19
930000,0.5,22
930000,0.5,20
930000,0.5,23
930000,0.5,21
930000,0.5,20
930000,0.5,20
930000,0.5,21
930000,0.5,19
930000,0.5,19
930000,0.5,18
930000,0.5,20
930000,0.5,26
930000,0.5,21
930000,0.5,23
930000,0.5,19
930000,0.5,21
930000,0.5,23
930000,0.5,22
930000,0.5,21
930000,0.5,22
930000,0.5,20
930000,0.5,20
930000,0.5,21
930000,0.5,29
940000,0.5,21
940000,0.5,24
940000,0.5,22
940000,0.5,22
940000,0.5,20
940000,0.5,32
940000,0.5,22
940000,0.5,20
